decision_date,SPXT,FTSE100,LBUSTRUU,BROAD_TIPS,B3REITT,XAU,SILVER_FUT,NIKKEI225,CSI300_CHINA,BITCOIN,CHF_FRANC,fold_id,turnover,turnover_cost,ex_ante_vol,active_vol_budget,guardrail_multiplier,optimizer_status,used_fallback
2003-01-29,0.20000000018375497,6.37362134801635e-10,0.15195506483833937,0.19804499032827155,0.0,0.2414279768572727,0.1823841303822739,7.639269997364289e-10,0.026187834974525207,0.0,1.0342731808241189e-09,1.0,0.8476243260870394,0.00042381216304351974,0.0925847792515461,0.1,1.0,optimal,0
2003-02-28,0.20000000020146763,8.851926998618023e-10,0.17282718662534258,0.24999999643826026,0.0,0.20142608881155544,0.09637400636812037,6.576517433733012e-10,0.07937271823854083,0.0,1.7738685315215955e-09,1.0,0.22562204812028544,0.00011281102406014273,0.08949815827384344,0.1,1.0,optimal,0
2003-03-31,0.2000000000570258,0.05189533162559929,0.10462181763482394,0.11125477834700695,0.09348059014888659,0.10986968236731527,0.09763014363723836,0.04140536438201966,0.10088333676168199,0.0,0.08895895503840229,1.0,0.5984065360675349,0.00029920326803376744,0.07365050808027633,0.05,1.0,optimal,0
2003-04-30,0.200000000072342,0.07584103165676348,0.16968538074913575,0.2105468315022181,0.027498317035978808,0.2168873433146333,0.09954109508825186,4.6037906593231146e-11,1.3062195832704133e-10,0.0,4.040169534960993e-10,1.0,0.6042135271744027,0.00030210676358720135,0.08536408214352927,0.1,1.0,optimal,0
2003-05-30,0.20000000224859446,0.1499999597377103,0.11255607331944946,0.17580778948110998,5.182949233093839e-08,0.16163625883663144,1.1360011753457737e-08,2.836855543055122e-09,0.19999984515666727,0.0,5.193477453817005e-09,1.0,0.5466162724444271,0.00027330813622221357,0.08361610531425735,0.1,1.0,optimal,0
2003-06-30,0.20000000009635555,0.10165751478756552,0.1192702639483342,0.17757258127033884,0.24999999992096703,0.15149960224261588,3.7416269002316707e-08,1.575789711038871e-10,3.6466513069190745e-11,0.0,1.2350843138929144e-10,1.0,0.5092775757886063,0.0002546387878943032,0.08521183743934284,0.1,1.0,optimal,0
2003-07-31,0.2000000004785601,0.11081184113223225,0.08086017416585385,0.14237060308326346,0.23999881841805573,0.08344242892918807,0.1265587503742933,1.0207979904633938e-09,8.343624440218752e-10,0.0,0.015957381563392846,1.0,0.3045440963508354,0.0001522720481754177,0.07999999964222801,0.08,1.0,optimal,0
2003-08-29,0.20000000583267535,0.059159777164792315,0.05326401054377889,0.21771603190205346,0.24999999984960256,0.1999999432250418,5.626418451304489e-08,4.892195190999882e-10,6.167624717479427e-11,0.0,0.019860174666975473,1.0,0.4025593346601888,0.0002012796673300944,0.08868494538542208,0.1,1.0,optimal,0
2003-09-30,0.2000000021822593,0.06654276639619969,0.09070716487710716,0.19275013391685744,0.24999999243140325,0.14291241045557734,0.057087504193402014,1.8079237746240793e-08,2.107649740815344e-09,0.0,5.360306451536079e-09,1.0,0.2139158354293459,0.00010695791771467294,0.08390875748117217,0.1,1.0,optimal,0
2003-10-31,0.20000000076697802,0.1019947561466383,0.06773890139198095,0.18026648436498818,0.23675053929765366,0.15336159436127011,0.059887715514493005,6.4264897518672714e-09,4.865044867059509e-10,0.0,1.243003561580747e-09,1.0,0.10109245534091905,5.0546227670459525e-05,0.082626079792505,0.1,1.0,optimal,0
