decision_date,SPXT,FTSE100,LBUSTRUU,BROAD_TIPS,B3REITT,XAU,SILVER_FUT,NIKKEI225,CSI300_CHINA,BITCOIN,CHF_FRANC,fold_id,turnover,turnover_cost,ex_ante_vol,active_vol_budget,guardrail_multiplier,optimizer_status,used_fallback
2003-01-29,0.20000000732995332,0.013203401310836898,0.13857708981900277,0.18025818842625138,0.0,0.1968554115265524,0.1381755558196417,0.04743528483732524,0.04777282789668442,0.0,0.03772223303375191,1.0,0.6341392938045702,0.0003170696469022851,0.07889131655038041,0.1,1.0,optimal,0
2003-02-28,0.20000000077498822,0.018973156466045363,0.14434443824041004,0.189219257232561,0.0,0.20270792994223347,0.05662407770539123,0.04909107790032381,0.09970948813438966,0.0,0.0393305736036572,1.0,0.15363474262458476,7.681737131229239e-05,0.07876760365164684,0.1,1.0,optimal,0
2003-03-31,0.2000000000124093,0.0849176785877692,0.09371601379582666,0.09564615972229043,0.088185524792676,0.09598965173844792,0.08541281904279333,0.08376474525052083,0.08565508082556542,0.0,0.08671232623170091,1.0,0.5342012081457131,0.00026710060407285656,0.06672899118137557,0.05,1.0,optimal,0
2003-04-30,0.21935716029870342,0.12245398556389943,0.10773357829163571,0.1494621352712558,0.07014886696229966,0.16400372174682498,0.10467251844124953,7.553782361894835e-07,0.055405833921665246,0.0,0.006761444124230131,1.0,0.4091714266261004,0.0002045857133130502,0.07560896576415822,0.1,1.0,optimal,0
2003-05-30,0.20002109340781044,0.11264788684395854,0.10876142787481688,0.15046736841636957,0.07119799971637895,0.16908297991325744,0.017911393230710285,7.044605064452186e-07,0.1637052683378116,0.0,0.006203877798379787,1.0,0.22446398546986746,0.00011223199273493373,0.07692048069443248,0.1,1.0,optimal,0
2003-06-30,0.21851602388915853,0.1315407046047799,0.11030800977485318,0.15134830842253605,0.06928401930476374,0.16331864161363227,0.02365786301452995,0.1117303218903647,0.014283636220656858,0.0,0.0060124712647247275,1.0,0.2924857432576248,0.00014624287162881238,0.07612505673071657,0.1,1.0,optimal,0
2003-07-31,0.22360043595496337,0.14499174934347273,0.04719665251959912,0.08954645950290221,0.051111780660187095,0.11263181963447098,0.13876398933840195,0.09610277563068474,0.05138963435884883,0.0,0.04466470305646902,1.0,0.4116869011993926,0.0002058434505996963,0.0720514181694322,0.08,1.0,optimal,0
2003-08-29,0.2000000150155398,0.09266300380179718,0.017505883400152474,0.12150046708626128,0.05054838103871244,0.10139274143295673,0.1388093534122218,0.14376621699375008,3.411167562382174e-08,0.0,0.13381390370693264,1.0,0.32721704839352694,0.00016360852419676348,0.07331842946472102,0.1,1.0,optimal,0
2003-09-30,0.20000002931822705,0.10206326909894602,0.1023222228397109,0.1440274718393993,0.05194163337340926,0.15195555102409572,0.09759330969794197,0.1485094562964853,2.429882106787614e-08,0.0,0.001587032212963513,1.0,0.3285254160986736,0.0001642627080493368,0.07458032289014825,0.1,1.0,optimal,0
2003-10-31,0.20000002127102276,0.10478551830556833,0.09984023580443568,0.14254640566569265,0.05202308983792991,0.1521051188851696,0.09394871968441144,0.15192305221237898,9.470069956276497e-09,0.0,0.0028278288633207045,1.0,0.015873386835618154,7.936693417809076e-06,0.07458780428866524,0.1,1.0,optimal,0
2003-11-28,0.20000000059496081,0.11731424412829179,0.09594885849339913,0.13844233118247837,0.05366155286021806,0.10492154703432632,0.142361754842108,0.1473496964279952,4.377904722125301e-09,0.0,1.0058317735115946e-08,1.0,0.11757864197901316,5.8789320989506584e-05,0.07432761101723558,0.1,1.0,optimal,0
2003-12-30,0.20000000253074737,0.11927992340816619,0.0945078582996421,0.136212162523583,0.04444499791194709,0.09443595669245211,0.13605392288609264,0.1410067529007315,0.03405836295818861,0.0,5.988844950515931e-08,1.0,0.0852256517744445,4.261282588722225e-05,0.0727380273782535,0.1,1.0,optimal,0
2004-01-30,0.2000000028068151,0.11926960864224852,0.09452048401200383,0.13620984532765346,0.07558160234312654,0.0796370876963988,0.12126031824044363,0.126224788700166,0.04729620044427603,0.0,6.178686803989867e-08,1.0,0.08916221627004349,4.458110813502175e-05,0.07121487682208076,0.1,1.0,optimal,0
2004-02-27,0.20000001699387854,0.13317501339800397,0.08756869337524752,0.129256490321378,0.08727969907008466,0.08705365537004756,0.12875507449955476,0.0878740610147181,0.059037239144643004,0.0,5.6812443951886803e-08,1.0,0.09430893439366916,4.715446719683458e-05,0.07077942531333276,0.1,1.0,optimal,0
2004-03-31,0.20000000052526115,0.10538917238518451,0.10146893842773366,0.1431416319811667,0.08640883212560087,0.052892406722217844,0.11124236639697013,0.11206784435712831,0.08738855002572196,0.0,2.5705301486491896e-07,1.0,0.18428480560113603,9.214240280056802e-05,0.07067654895235156,0.1,1.0,optimal,0
2004-04-30,0.2000000009298376,0.13217116834402717,0.1047084683106604,0.14688537537807894,0.03347977371599019,0.006980606443438789,0.1443109867686546,0.16220341090317583,0.04887340309760127,0.0,0.020386806108535178,1.0,0.2815573896193044,0.00014077869480965218,0.07518693019013421,0.1,1.0,optimal,0
2004-05-28,0.20000000077040384,0.14035284553392255,0.03695245222223636,0.15737773893911494,0.12998920406275782,0.016711843033564166,0.14401489834905404,0.15928404633075435,6.8925638742214944e-09,0.0,0.015316963865628246,1.0,0.24449638147327618,0.00012224819073663809,0.07737066045163832,0.1,1.0,optimal,0
2004-06-30,0.2051689984938127,0.12237865656820487,0.08181146327472298,0.16002029557661115,0.17680552301482305,0.05717989579093073,0.00812131801440071,0.17336747133705901,8.045809425785456e-06,0.0,0.015138332120008905,1.0,0.28574166960508285,0.00014287083480254143,0.07861028517069367,0.1,1.0,optimal,0
2004-07-30,0.20000000076196786,0.13170691285369934,0.09593987238177433,0.14198677143600136,0.1251660777064702,5.358648853444226e-08,0.14541858519958947,0.07781130199811682,7.981666338674483e-09,0.0,0.08197041609422591,1.0,0.44623757033845474,0.00022311878516922737,0.07389334458368056,0.1,1.0,optimal,0
2004-08-31,0.20000000028615736,0.10286266318592582,0.10404607234616897,0.14153847185887905,0.14217510469086062,0.08560878291311831,0.10421901231789761,0.06342971765529497,2.690871229910297e-09,0.0,0.05612017205482609,1.0,0.21434345538246155,0.00010717172769123078,0.07134937990418738,0.08,1.0,optimal,0
2004-09-30,0.20000000141809798,0.1499999879454978,0.10461838983784984,0.1462664485715691,0.13358039698800056,0.09575130008866115,0.15403884563218095,1.0682805245234222e-08,0.009616050007758994,0.0,0.006128568827578401,1.0,0.23675275000207208,0.00011837637500103604,0.07643048417872379,0.1,1.0,optimal,0
2004-10-29,0.20000000521537092,0.14965651173367187,0.11653594003252864,0.14984846676737446,0.12549841387988012,0.09933680200444142,0.1501512572495948,0.007741223814533619,1.4636730494990752e-08,0.0,0.001231364665873708,1.0,0.06728148591966102,3.364074295983051e-05,0.07667663415310166,0.08,1.0,optimal,0
2004-11-30,0.2000000005902156,0.13219996815198054,0.10254236982797083,0.13585558547085289,0.10733123158970406,0.08537664573678672,0.13198566840481168,0.10470852113555225,2.2979841074766097e-09,0.0,6.794141377420129e-09,1.0,0.19386312666216,9.693156333108e-05,0.07320434060130318,0.08,1.0,optimal,0
2004-12-30,0.20000000217491812,0.1378227886982257,0.09227999557047249,0.13394078575786647,0.1462407102634417,0.11277163519661232,0.05908965698202924,0.11785439340105686,9.194724551030703e-09,0.0,2.276065253776626e-08,1.0,0.15089825231942358,7.544912615971179e-05,0.07408616460993588,0.1,1.0,optimal,0
2005-01-31,0.20000000297950404,0.13523766519566466,0.10134322369451708,0.13766754661185643,0.13946067923782782,0.11750675697113531,0.05523007927432313,0.11355399799249834,1.2327580442198377e-08,0.0,3.5715092827088295e-08,1.0,0.028667610202104173,1.4333805101052086e-05,0.0740259054870963,0.08,1.0,optimal,0
2005-02-28,0.20000000001798865,0.09122581394922344,0.09094398721437787,0.09283076241187688,0.0912721176885666,0.09119578547911822,0.08713063486869749,0.08979179223740325,0.08125511163431921,0.0,0.08435399449842838,1.0,0.38962763696091685,0.00019481381848045844,0.06673709526681824,0.05,1.0,optimal,0
2005-03-31,0.2000000017513302,0.134641145642121,0.10467000928925947,0.13814998349944535,0.14218147148167765,0.12068936708017357,0.07088780073212717,0.08878012604217425,4.350329329207916e-09,0.0,9.013136220251808e-08,1.0,0.3601797821931986,0.00018008989109659932,0.07376650221446876,0.08,1.0,optimal,0
2005-04-28,0.20000000044351027,0.1499999965092942,0.11174261421459865,0.15341168756650617,0.16991653532016093,0.10696278226844484,0.06927948410420129,0.025584719743599466,3.017806317665533e-08,0.0,0.013102149651620983,1.0,0.14863573698089055,7.431786849044528e-05,0.07605320960310231,0.1,1.0,optimal,0
2005-05-31,0.207342920630018,0.12352879060427889,0.09998593733228414,0.1416634956185112,0.15814686261735908,3.266686023148922e-08,0.11244592136311783,0.015883067995752776,5.1174074155856325e-09,0.0,0.14100296605441046,1.0,0.3398510197221646,0.0001699255098610823,0.07646261324113407,0.1,1.0,optimal,0
2005-06-30,0.20000000605906554,0.1363331915015613,0.10761348369447127,0.14100033800702544,0.14995716695668984,0.12316495745470771,1.445543999890154e-07,3.5126469498837815e-06,1.1355320178910636e-08,0.0,0.14192718776980895,1.0,0.2872392951059987,0.00014361964755299936,0.07691451278040988,0.08,1.0,optimal,0
2005-07-29,0.20000000014341948,0.09015475667032799,0.09412191236285475,0.08965571453271834,0.09162771693340045,0.08624368643886413,0.08888996748950186,0.08427936096267033,0.08162750919491163,0.0,0.093399375271331,1.0,0.509586341163372,0.000254793170581686,0.06673070296094503,0.05,1.0,optimal,0
2005-08-31,0.2000000001130013,0.09092619079865664,0.09060526038607719,0.09224408608614251,0.09067023125885512,0.09044735851876222,0.08142903256537604,0.08928728166487383,0.08189497441503372,0.0,0.09249558419322149,1.0,0.023272512377208218,1.1636256188604109e-05,0.06673519374197039,0.05,1.0,optimal,0
2005-09-30,0.20000000029317458,0.0888228086481408,0.08968828156594794,0.09156339424941208,0.0900110261576535,0.09023519325561896,0.08640700224879551,0.09023514443904442,0.08100184570569863,0.0,0.09203530343651363,1.0,0.019903143233724954,9.951571616862478e-06,0.06671936188680415,0.05,1.0,optimal,0
2005-10-31,0.2000000000583686,0.08749097846237852,0.08578399551405523,0.09185579656608475,0.08916879555411067,0.09294090176039332,0.08747660066253798,0.09105035407443303,0.08123292948826301,0.0,0.09299964785937483,1.0,0.01309907061929011,6.549535309645055e-06,0.0667251875526937,0.05,1.0,optimal,0
2005-11-30,0.20000000490836112,0.04898906510264101,0.07287560825220936,0.11141238172731194,0.07490160914930445,0.10410197317028233,0.1290949466354493,0.13418103759999692,1.0290193812890535e-08,0.0,0.12444336316424966,1.0,0.2821724576108912,0.0001410862288054456,0.07121757765862488,0.1,1.0,optimal,0
2005-12-30,0.20000000269371182,0.08686117434942599,0.06618310818861363,0.10784817709325235,0.05767694074966634,0.09101410881069437,0.116034304161607,0.12109694021916306,0.04192398342275191,0.0,0.11136126031111353,1.0,0.17159635334972756,8.579817667486378e-05,0.06856450883654373,0.1,1.0,optimal,0
2006-01-25,0.20000000002318086,0.08756754133152497,0.09270699337623267,0.08900497780282887,0.0863796358067636,0.09034579161905362,0.0903225945637779,0.09040923337304498,0.08892566265836917,0.0,0.08433756944522343,1.0,0.20336303903522512,0.00010168151951761257,0.06671437679062145,0.05,1.0,optimal,0
2006-02-28,0.20000000010870372,0.0865026026041311,0.08925073961349846,0.09088789992043117,0.08575252384576072,0.08922294053774144,0.0894368704553353,0.08957013665357576,0.08832510358362218,0.0,0.09105118267720022,1.0,0.021780128732375253,1.0890064366187628e-05,0.06670703331647143,0.05,1.0,optimal,0
2006-03-31,0.20000000014260078,0.08776687653957174,0.0878876538085383,0.0839168282918785,0.08870117346133526,0.0888148012716212,0.0907048193834859,0.09060560998912395,0.08934752726184357,0.0,0.09225470985000073,1.0,0.0315681584701723,1.578407923508615e-05,0.06671513948187793,0.05,1.0,optimal,0
2006-04-28,0.20000000004977192,0.08948938347388974,0.08937616857621415,0.08545485845985798,0.08720926472639591,0.09093852023661055,0.09088918770315461,0.08959382926024675,0.09136919581131307,0.0,0.08567959170254538,1.0,0.04306570438634684,2.153285219317342e-05,0.06673243996498841,0.05,1.0,optimal,0
2006-05-31,0.20000000018249986,0.09003132815597194,0.0873419963325294,0.08633109101313785,0.08730347156518875,0.09079898361389054,0.09067890599009819,0.08967673304497306,0.09154189578115411,0.0,0.08629559432055638,1.0,0.039464806448393216,1.973240322419661e-05,0.066737657823008,0.05,1.0,optimal,0
2006-06-30,0.2000001478055124,0.1499999995962049,0.08066991159534703,0.05944326503645874,0.060974176103193334,0.08946019684063958,0.1137389757498602,0.06529818885084344,0.1205284622950154,0.0,0.05988667612692503,1.0,0.2393229241114794,0.0001196614620557397,0.06926909826095924,0.1,1.0,optimal,0
2006-07-31,0.20000000002110419,0.08926045866113758,0.09045771607499375,0.09230633564306877,0.08682433063398244,0.09032762987264646,0.09011415563169559,0.08540007159185303,0.09121747464139045,0.0,0.0840918272281278,1.0,0.22282168818370798,0.000111410844091854,0.06678316796102102,0.05,1.0,optimal,0
2006-08-31,0.2000000000532142,0.08898285596702235,0.09042281850122523,0.09226855674707111,0.08705633395517016,0.09004503117913414,0.09006315771150966,0.08589359969250494,0.0911953351601726,0.0,0.08407231103297562,1.0,0.021414109501472378,1.070705475073619e-05,0.06678285917016562,0.05,1.0,optimal,0
2006-09-29,0.20000000011290403,0.08979034245873271,0.09407846412352444,0.09050102554889357,0.09143513037384338,0.08603210751042085,0.08793821981405821,0.08290768216009742,0.09200191581417982,0.0,0.08531511208334563,1.0,0.029631826862770425,1.4815913431385212e-05,0.06679709447603888,0.05,1.0,optimal,0
2006-10-31,0.20000000002974122,0.08943595938678472,0.09345720490015079,0.0896354569497526,0.09106753698748894,0.08624437222903134,0.08832236916549449,0.08617782796352949,0.0913766652126567,0.0,0.08428260717536984,1.0,0.021257595241629235,1.0628797620814617e-05,0.06678557601971734,0.05,1.0,optimal,0
2006-11-30,0.2000000002526299,0.11873096378073587,0.1442283935782392,0.08704062899481618,0.09386033609691014,0.0638884020390712,0.11818109292138275,0.04990926619111288,0.12416090242928508,0.0,1.3715816799951825e-08,1.0,0.2702668825732797,0.00013513344128663983,0.07144399014063697,0.1,1.0,optimal,0
2006-12-29,0.20000000001487392,0.08914882729297381,0.09339993992792685,0.08929456897874537,0.08888739493903328,0.08810080939479155,0.09000216937163645,0.08615761736137952,0.09101475427565077,0.0,0.08399391844298854,1.0,0.30443027487046725,0.00015221513743523364,0.06677923325018302,0.05,1.0,optimal,0
2007-01-31,0.20000000013353864,0.08708761929330819,0.09276859823885848,0.08888018914616147,0.09034614422276928,0.08773283377647978,0.08772182740803802,0.08575430276754971,0.09064426585662595,0.0,0.08906421915667034,1.0,0.03758884268712763,1.8794421343563816e-05,0.06677170394397512,0.05,1.0,optimal,0
2007-02-28,0.2000000001534351,0.08729902501501813,0.09320265955697273,0.08940914653109289,0.08837863002085057,0.08825463765097871,0.08994061353898665,0.08883521775239879,0.09072304473406895,0.0,0.08395702504619763,1.0,0.019407083148690774,9.703541574345388e-06,0.06677521451264237,0.05,1.0,optimal,0
2007-03-30,0.20000000010465202,0.08915515696901467,0.09324351299958687,0.08945518503654475,0.09047484789076726,0.09018817295423938,0.08616352349810169,0.08650585946942994,0.09085728253413003,0.0,0.08395645854353348,1.0,0.02068596027815113,1.0342980139075565e-05,0.06678713193561849,0.05,1.0,optimal,0
2007-04-27,0.20000000000477774,0.08801368098948664,0.09331663154348982,0.0895355668451359,0.09063449109842314,0.09051231074868439,0.08658303453890705,0.08651317460736883,0.09092100379378862,0.0,0.08397010582993782,1.0,0.04239066237373834,2.119533118686917e-05,0.06675890360817471,0.05,1.0,optimal,0
2007-05-31,0.20000000014107072,0.08770092383300893,0.09297390727122676,0.08917298365236856,0.08840547197500505,0.08826036031987843,0.09004191245382662,0.08617527114345223,0.09052481840070045,0.0,0.08674435080946225,1.0,0.028523321900739473,1.4261660950369737e-05,0.06674605973250733,0.05,1.0,optimal,0
2007-06-29,0.2000000000491388,0.09063066297290442,0.09468648070539562,0.09069348490574873,0.08243649751397861,0.09311815929712963,0.08326269133794992,0.08794697685498666,0.09181172098591948,0.0,0.08541332537684819,1.0,0.013990777012014441,6.9953885060072205e-06,0.06678325823462782,0.05,1.0,optimal,0
2007-07-31,0.20000000022808836,0.09047677024015936,0.09198668502959345,0.09364930478534952,0.08235864628702441,0.09388684209826513,0.08450776337353066,0.08578418030310601,0.09216559883108169,0.0,0.08518420882380152,1.0,0.04151469424910108,2.075734712455054e-05,0.06678348814187729,0.05,1.0,optimal,0
2007-08-31,0.20000000002425153,0.088631842356095,0.092507396945358,0.09441491397554595,0.08421607773936023,0.09442702592348803,0.08297897328575429,0.08393023952198629,0.09292512995356444,0.0,0.08596840027459621,1.0,0.03157118217308355,1.5785591086541775e-05,0.0667937105500686,0.05,1.0,optimal,0
2007-09-28,0.20000000005720323,0.08835963463609182,0.09122421916440128,0.0931377397012422,0.08213813122444262,0.09337873379006927,0.0894760998452043,0.0859699948337202,0.09171574783051646,0.0,0.08459969891710858,2.0,0.025957148097237814,1.2978574048618907e-05,0.06677684722787315,0.05,1.0,optimal,0
2007-10-31,0.20000000020926892,0.08994208702876984,0.09115944782692344,0.09308517655444865,0.0824031717423012,0.09329836423455752,0.08938156218558385,0.08455844253440005,0.09166367661455233,0.0,0.08450807106919424,2.0,0.01729354846076947,8.646774230384736e-06,0.06678105525906974,0.05,1.0,optimal,0
2007-11-30,0.20000000007210206,0.08987389378111112,0.09183009084276196,0.09377553048286628,0.08192282792721652,0.093623267605832,0.08961037305912258,0.08245531268920601,0.09175112655686032,0.0,0.08515757698292115,2.0,0.03429065763276108,1.7145328816380543e-05,0.06681211025776718,0.05,1.0,optimal,0
2007-12-28,0.200000000012186,0.08555452915202268,0.09220088248507222,0.09414077076998806,0.082536813775903,0.09430894025936265,0.09032411808174329,0.08267555102556123,0.0927154481046771,0.0,0.08554294633348376,2.0,0.03865375110695282,1.932687555347641e-05,0.06680573584929544,0.05,1.0,optimal,0
2008-01-31,0.20000000030081883,0.0837439384344562,0.09270208210727848,0.09463956136888402,0.08285952435444528,0.09454082909034686,0.09054774875839558,0.08286053398420079,0.09228747789747593,0.0,0.08581830370369804,2.0,0.06482473594062275,3.241236797031138e-05,0.06681733396414127,0.05,1.0,optimal,0
2008-02-29,0.20000000005958257,0.08360171064541705,0.09234776584983939,0.09452972671822273,0.08264235796310347,0.0925563388402139,0.09233761534650106,0.08416591544348871,0.092105231632746,0.0,0.08571333750088522,2.0,0.03813494195656321,1.9067470978281605e-05,0.06680452224979043,0.05,1.0,optimal,0
2008-03-31,0.20000000025982215,0.0832988565033047,0.09364535712160352,0.09558625159590713,0.08402477558474257,0.09519535449893866,0.09117272974927139,0.08524180391337514,0.08512110571678011,0.0,0.08671376505625464,2.0,0.041838462643280894,2.0919231321640446e-05,0.06682318879377715,0.05,1.0,optimal,0
